# Manually supplied (because they are defined indirectly in libc)
# libm
libc.so	_IO_setb	6
libc.so	_IO_doallocbuf	1
libc.so	_IO_default_uflow	1
libc.so	_IO_default_xsputn	3
libc.so	_IO_sgetn	3
libc.so	_IO_default_xsgetn	3
libc.so	_IO_default_doallocate	1
libc.so	_IO_init	2
libc.so	_IO_default_finish	1
libc.so	_IO_sputbackc	2
libc.so	_IO_sungetc	1
libc.so	_IO_adjust_column	3
libc.so	_IO_flush_all	0
libc.so	_flushlbf,_IO_flush_all_linebuffered	0
libc.so	_IO_init_marker	2
libc.so	_IO_remove_marker	1
libc.so	_IO_marker_difference	2
libc.so	_IO_marker_delta	1
libc.so	_IO_seekmark	2
libc.so	_IO_unsave_markers	1
libc.so	_IO_default_pbackfail	2
libc.so	_IO_iter_begin	0
libc.so	_IO_iter_end	0
libc.so	_IO_iter_next	1
libc.so	_IO_iter_file	1
libc.so	_IO_list_lock	0
libc.so	_IO_list_unlock	0
libc.so	_IO_list_resetlock	0
libc.so	_IO_str_underflow	1
libc.so	_IO_str_overflow	2
libc.so	_IO_str_pbackfail	2
libc.so	_IO_str_init_static	4
libc.so	_IO_str_init_readonly	3
libc.so	_IO_str_seekoff	4
libc.so	dladdr,dladdr	2
libc.so	dladdr1,dladdr1	4
libc.so	dlclose,dlclose	1
libc.so	dlerror,dlerror	0
libc.so	dlinfo,dlinfo	3
libc.so	dlmopen,dlmopen	3
libc.so	dlopen,dlopen	2
libc.so	dlsym,dlsym	2
libc.so	dlvsym,dlvsym	3
libc.so	__pthread_register_cancel,__pthread_register_cancel	1
libc.so	__pthread_unregister_cancel,__pthread_unregister_cancel	1
libc.so	_pthread_cleanup_push,_pthread_cleanup_push	3
libc.so	_pthread_cleanup_pop,_pthread_cleanup_pop	2
libc.so	__pthread_register_cancel_defer,__pthread_register_cancel_defer	1
libc.so	__pthread_unregister_cancel_restore,__pthread_unregister_cancel_restore	1
libc.so	__pthread_cleanup_routine,__pthread_cleanup_routine	1
libc.so	pthread_cond_broadcast	1
libc.so	pthread_cond_destroy	1
libc.so	pthread_cond_init	2
libc.so	pthread_cond_signal	1
libc.so	pthread_cond_timedwait	4
libc.so	pthread_cond_wait	2
libc.so	pthread_attr_destroy	1
libc.so	pthread_attr_getaffinity_np,pthread_attr_getaffinity_np	3
libc.so	pthread_attr_getaffinity_np	2
libc.so	pthread_attr_getdetachstate	2
libc.so	pthread_attr_getguardsize,pthread_attr_getguardsize	2
libc.so	pthread_attr_getinheritsched	2
libc.so	pthread_attr_getschedparam	2
libc.so	pthread_attr_getschedpolicy	2
libc.so	pthread_attr_getscope	2
libc.so	pthread_attr_getsigmask_np	2
libc.so	pthread_attr_getstack,pthread_attr_getstack	3
libc.so	pthread_attr_getstackaddr,pthread_attr_getstackaddr	2
libc.so	pthread_attr_getstacksize,pthread_attr_getstacksize	2
libc.so	pthread_attr_init	1
libc.so	pthread_attr_setaffinity_np,pthread_attr_setaffinity_np	3
libc.so	pthread_attr_setaffinity_np	2
libc.so	pthread_attr_setdetachstate	2
libc.so	pthread_attr_setguardsize,pthread_attr_setguardsize	2
libc.so	pthread_attr_setinheritsched	2
libc.so	pthread_attr_setschedparam	2
libc.so	pthread_attr_setschedpolicy	2
libc.so	pthread_attr_setscope	2
libc.so	pthread_attr_setsigmask_np	2
libc.so	pthread_attr_setstack,pthread_attr_setstack	3
libc.so	pthread_attr_setstackaddr,pthread_attr_setstackaddr	2
libc.so	pthread_attr_setstacksize,pthread_attr_setstacksize	2
libc.so	pthread_barrier_destroy,pthread_barrier_destroy	1
libc.so	pthread_barrier_init,pthread_barrier_init	3
libc.so	pthread_barrier_wait,pthread_barrier_wait	1
libc.so	pthread_barrierattr_destroy,pthread_barrierattr_destroy	0
libc.so	pthread_barrierattr_getpshared,pthread_barrierattr_getpshared	2
libc.so	pthread_barrierattr_init,pthread_barrierattr_init	1
libc.so	pthread_barrierattr_setpshared,pthread_barrierattr_setpshared	2
libc.so	pthread_cancel,pthread_cancel	1
libc.so	pthread_clockjoin_np,pthread_clockjoin_np	4
libc.so	pthread_cond_broadcast	1
libc.so	pthread_cond_destroy	1
libc.so	pthread_cond_init	2
libc.so	pthread_cond_signal	1
libc.so	pthread_cond_wait	2
libc.so	pthread_cond_timedwait	4
libc.so	pthread_cond_clockwait,pthread_cond_clockwait	4
libc.so	pthread_condattr_destroy	0
libc.so	pthread_condattr_getclock,pthread_condattr_getclock	2
libc.so	pthread_condattr_getpshared,pthread_condattr_getpshared	2
libc.so	pthread_condattr_init	1
libc.so	pthread_condattr_setclock,pthread_condattr_setclock	2
libc.so	pthread_condattr_setpshared,pthread_condattr_setpshared	2
libc.so	pthread_create,pthread_create	6
libc.so	pthread_detach,pthread_detach	1
libc.so	pthread_equal	2
libc.so	pthread_exit	1
libc.so	pthread_getaffinity_np,pthread_getaffinity_np	3
libc.so	pthread_getaffinity_np	2
libc.so	pthread_getattr_default_np,pthread_getattr_default_np	1
libc.so	pthread_getattr_np,pthread_getattr_np	2
libc.so	pthread_getconcurrency,pthread_getconcurrency	0
libc.so	pthread_getcpuclockid,pthread_getcpuclockid	2
libc.so	pthread_getname_np,pthread_getname_np	variadic
libc.so	pthread_getschedparam	3
libc.so	pthread_getspecific,pthread_getspecific,__pthread_getspecific	1
libc.so	pthread_join,pthread_join	2
libc.so	__pthread_key_create,__pthread_key_create,pthread_key_create,pthread_key_create	2
libc.so	pthread_key_delete,pthread_key_delete	1
libc.so	pthread_kill	2
libc.so	pthread_kill_other_threads_np	0
libc.so	pthread_mutex_consistent_np,pthread_mutex_consistent,pthread_mutex_consistent	1
libc.so	pthread_mutex_destroy,__pthread_mutex_destroy	1
libc.so	pthread_mutex_getprioceiling,pthread_mutex_getprioceiling	2
libc.so	__pthread_mutex_init,pthread_mutex_init	2
libc.so	pthread_mutex_lock,__pthread_mutex_lock	1
libc.so	pthread_mutex_setprioceiling,pthread_mutex_setprioceiling	3
libc.so	pthread_mutex_clocklock,pthread_mutex_clocklock	6
libc.so	pthread_mutex_timedlock,pthread_mutex_timedlock	2
libc.so	pthread_mutex_trylock,pthread_mutex_trylock,__pthread_mutex_trylock	1
libc.so	pthread_mutex_unlock,__pthread_mutex_unlock	1
